id,user_id,stress_prediction_id,weekly_summary_id,period_type,category,title,recommendation_text,priority_level,created_at
3878,44,3953,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-24 23:04:00
3879,44,3954,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-26 00:00:00
3880,44,3955,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-26 19:00:00
3881,44,3956,,daily,maintenance,Pertahankan rutinitas,Aktivitas lo relatif stabil. Pertahankan pola tidur dan manajemen tugas hari ini.,Low,2026-03-27 18:34:00
3882,44,3957,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-28 21:47:00
3883,44,3958,,daily,maintenance,Pertahankan rutinitas,Aktivitas lo relatif stabil. Pertahankan pola tidur dan manajemen tugas hari ini.,Low,2026-03-29 22:08:00
3884,44,3959,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-30 21:56:00
3885,44,3960,,daily,maintenance,Pertahankan rutinitas,Aktivitas lo relatif stabil. Pertahankan pola tidur dan manajemen tugas hari ini.,Low,2026-03-31 23:46:00
3886,45,3961,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-01-02 00:03:00
3887,45,3962,,daily,physical_activity,Aktivitas ringan,Aktivitas fisik lo rendah. Coba jalan ringan 10-15 menit.,Medium,2026-01-02 21:46:00
3888,45,3963,,daily,financial_habit,Atur beban finansial,Kekhawatiran finansial lo tinggi. Catat pengeluaran utama dan hindari pengeluaran impulsif hari ini.,Medium,2026-01-03 19:04:00
3889,45,3964,,daily,physical_activity,Aktivitas ringan,Aktivitas fisik lo rendah. Coba jalan ringan 10-15 menit.,Medium,2026-01-04 19:48:00
3890,45,3965,,daily,maintenance,Pertahankan rutinitas,Aktivitas lo relatif stabil. Pertahankan pola tidur dan manajemen tugas hari ini.,Low,2026-01-05 21:54:00
3891,45,3966,,daily,financial_habit,Atur beban finansial,Kekhawatiran finansial lo tinggi. Catat pengeluaran utama dan hindari pengeluaran impulsif hari ini.,Medium,2026-01-06 20:42:00
3892,45,3967,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-07 23:57:00
3893,45,3968,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-08 23:52:00
3894,45,3969,,daily,health,Prioritaskan pemulihan,Kondisi kesehatan lo sedang kurang baik. Kurangi aktivitas berat dan prioritaskan istirahat.,High,2026-01-09 21:33:00
3895,45,3970,,daily,financial_habit,Atur beban finansial,Kekhawatiran finansial lo tinggi. Catat pengeluaran utama dan hindari pengeluaran impulsif hari ini.,Medium,2026-01-10 23:44:00
3896,45,3971,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-12 00:14:00
3897,45,3972,,daily,maintenance,Pertahankan rutinitas,Aktivitas lo relatif stabil. Pertahankan pola tidur dan manajemen tugas hari ini.,Low,2026-01-13 00:28:00
3898,45,3973,,daily,maintenance,Pertahankan rutinitas,Aktivitas lo relatif stabil. Pertahankan pola tidur dan manajemen tugas hari ini.,Low,2026-01-13 22:21:00
3899,45,3974,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-14 21:24:00
3900,45,3975,,daily,physical_activity,Aktivitas ringan,Aktivitas fisik lo rendah. Coba jalan ringan 10-15 menit.,Medium,2026-01-16 00:04:00
3901,45,3976,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-16 20:37:00
3902,45,3977,,daily,physical_activity,Aktivitas ringan,Aktivitas fisik lo rendah. Coba jalan ringan 10-15 menit.,Medium,2026-01-17 21:48:00
3903,45,3978,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-18 23:00:00
3904,45,3979,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-19 21:11:00
3905,45,3980,,daily,physical_activity,Aktivitas ringan,Aktivitas fisik lo rendah. Coba jalan ringan 10-15 menit.,Medium,2026-01-20 21:17:00
3906,45,3981,,daily,physical_activity,Aktivitas ringan,Aktivitas fisik lo rendah. Coba jalan ringan 10-15 menit.,Medium,2026-01-21 20:47:00
3907,45,3982,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-22 23:26:00
3908,45,3983,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-01-23 22:27:00
3909,45,3984,,daily,physical_activity,Aktivitas ringan,Aktivitas fisik lo rendah. Coba jalan ringan 10-15 menit.,Medium,2026-01-24 21:01:00
3910,45,3985,,daily,financial_habit,Atur beban finansial,Kekhawatiran finansial lo tinggi. Catat pengeluaran utama dan hindari pengeluaran impulsif hari ini.,Medium,2026-01-25 19:55:00
3911,45,3986,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-26 23:26:00
3912,45,3987,,daily,physical_activity,Aktivitas ringan,Aktivitas fisik lo rendah. Coba jalan ringan 10-15 menit.,Medium,2026-01-27 18:45:00
3913,45,3988,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-01-29 00:55:00
3914,45,3989,,Daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-29 21:11:00
3915,45,3990,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-30 22:14:00
3916,45,3991,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-31 19:55:00
3917,45,3992,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-01 19:17:00
3918,45,3993,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-02 23:08:00
3919,45,3994,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-04 00:12:00
3920,45,3995,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-04 22:10:00
3921,45,3996,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-05 20:39:00
3922,45,3997,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-02-07 00:55:00
3923,45,3998,,daily,physical_activity,Aktivitas ringan,Aktivitas fisik lo rendah. Coba jalan ringan 10-15 menit.,Medium,2026-02-07 23:01:00
3924,45,3999,,daily,physical_activity,Aktivitas ringan,Aktivitas fisik lo rendah. Coba jalan ringan 10-15 menit.,Medium,2026-02-08 20:16:00
3925,45,4000,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-02-09 19:25:00
3926,45,4001,,daily,physical_activity,Aktivitas ringan,Aktivitas fisik lo rendah. Coba jalan ringan 10-15 menit.,Medium,2026-02-11 01:20:00
3927,45,4002,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-02-11 18:42:00
3928,45,4004,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-02-13 22:55:00
3929,45,4006,,daily,physical_activity,Aktivitas ringan,Aktivitas fisik lo rendah. Coba jalan ringan 10-15 menit.,Medium,2026-02-16 00:08:00
3930,45,4008,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-02-18 00:04:00
3931,45,4009,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-02-18 18:49:00
3932,45,4010,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-20 00:19:00
3933,45,4011,,daily,physical_activity,Aktivitas ringan,Aktivitas fisik lo rendah. Coba jalan ringan 10-15 menit.,Medium,2026-02-20 22:14:00
3934,45,4012,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-02-21 21:09:00
3935,45,4013,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-02-22 21:58:00
3936,45,4014,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-23 20:53:00
3937,45,4015,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-02-24 19:30:00
3938,45,4016,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-25 19:14:00
3939,45,4017,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-26 22:43:00
3940,45,4019,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-28 19:46:00
3941,45,4020,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-03-01 20:00:00
3942,45,4021,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-02 22:20:00
3943,45,4023,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-03-05 00:11:00
3944,45,4024,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-05 21:22:00
3945,45,4026,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-03-07 20:56:00
3946,45,4027,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-08 22:02:00
3947,45,4028,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-09 22:21:00
3948,45,4029,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-03-11 00:42:00
3949,45,4030,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-11 20:05:00
3950,45,4031,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-12 20:00:00
3951,45,4032,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-13 21:50:00
3952,45,4033,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-14 20:21:00
3953,45,4034,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-15 22:49:00
3954,45,4035,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-16 23:29:00
3955,45,4036,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-18 00:36:00
3956,45,4037,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-19 00:40:00
3957,45,4038,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-03-19 20:09:00
3958,45,4039,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-03-20 20:46:00
3959,45,4040,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-03-21 23:07:00
3960,45,4041,,daily,physical_activity,Aktivitas ringan,Aktivitas fisik lo rendah. Coba jalan ringan 10-15 menit.,Medium,2026-03-22 21:31:00
3961,45,4042,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-23 19:28:00
3962,45,4043,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-24 20:26:00
3963,45,4044,,daily,maintenance,Pertahankan rutinitas,Aktivitas lo relatif stabil. Pertahankan pola tidur dan manajemen tugas hari ini.,Low,2026-03-25 20:33:00
3964,45,4045,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-03-26 22:40:00
3965,45,4047,,daily,physical_activity,Aktivitas ringan,Aktivitas fisik lo rendah. Coba jalan ringan 10-15 menit.,Medium,2026-03-28 21:00:00
3966,45,4048,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-03-30 00:13:00
3967,45,4049,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-03-30 19:00:00
3968,45,4050,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-31 23:16:00
3969,46,4051,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-01 20:40:00
3970,46,4052,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-02 20:00:00
3971,46,4053,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-01-03 21:19:00
3972,46,4054,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-04 19:28:00
3973,46,4055,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-01-05 19:21:00
3974,46,4056,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-01-06 23:22:00
3975,46,4057,,daily,recovery,Jadwalkan istirahat,Tingkat kelelahan lo tinggi. Ambil jeda pendek dan hindari multitasking berat.,High,2026-01-08 01:09:00
3976,46,4058,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-01-08 22:31:00
3977,46,4059,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-09 21:54:00
3978,46,4060,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-01-10 22:21:00
3979,46,4061,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-01-11 19:39:00
3980,46,4062,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-01-12 22:36:00
3981,46,4063,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-13 21:05:00
3982,46,4064,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-01-14 20:38:00
3983,46,4065,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-01-15 22:57:00
3984,46,4066,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-17 00:55:00
3985,46,4067,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-18 01:07:00
3986,46,4068,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-01-18 23:35:00
3987,46,4069,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-01-19 19:21:00
3988,46,4070,,daily,recovery,Jadwalkan istirahat,Tingkat kelelahan lo tinggi. Ambil jeda pendek dan hindari multitasking berat.,High,2026-01-20 19:00:00
3989,46,4071,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-22 00:11:00
3990,46,4072,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-22 20:02:00
3991,46,4073,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-01-23 23:50:00
3992,46,4074,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-01-24 22:54:00
3993,46,4075,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-01-25 19:35:00
3994,46,4076,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-01-26 22:00:00
3995,46,4077,,daily,recovery,Jadwalkan istirahat,Tingkat kelelahan lo tinggi. Ambil jeda pendek dan hindari multitasking berat.,High,2026-01-27 22:43:00
3996,46,4078,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-01-28 19:36:00
3997,46,4079,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-29 19:46:00
3998,46,4080,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-01-30 23:41:00
3999,46,4081,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-01 00:50:00
4000,46,4082,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-01 19:13:00
4001,46,4083,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-02 23:00:00
4002,46,4084,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-04 00:12:00
4003,46,4085,,daily,recovery,Jadwalkan istirahat,Tingkat kelelahan lo tinggi. Ambil jeda pendek dan hindari multitasking berat.,High,2026-02-04 22:32:00
4004,46,4086,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-05 19:58:00
4005,46,4087,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-02-06 18:15:00
4006,46,4088,,daily,recovery,Jadwalkan istirahat,Tingkat kelelahan lo tinggi. Ambil jeda pendek dan hindari multitasking berat.,High,2026-02-07 20:43:00
4007,46,4089,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-02-09 00:18:00
4008,46,4090,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-02-09 20:55:00
4009,46,4091,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-10 23:08:00
4010,46,4092,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-02-11 23:10:00
4011,46,4093,,daily,recovery,Jadwalkan istirahat,Tingkat kelelahan lo tinggi. Ambil jeda pendek dan hindari multitasking berat.,High,2026-02-12 23:49:00
4012,46,4094,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-02-13 20:16:00
4013,46,4095,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-02-14 22:54:00
4014,46,4096,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-15 22:16:00
4015,46,4097,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-02-16 22:55:00
4016,46,4098,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-02-17 23:30:00
4017,46,4099,,daily,maintenance,Pertahankan rutinitas,Aktivitas lo relatif stabil. Pertahankan pola tidur dan manajemen tugas hari ini.,Low,2026-02-18 20:51:00
4018,46,4100,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-02-19 20:12:00
4019,46,4101,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-02-21 00:47:00
4020,46,4102,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-22 00:43:00
4021,46,4103,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,High,2026-02-22 23:15:00
4022,46,4104,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-23 19:36:00
4023,46,4105,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-02-24 18:46:00
4024,46,4106,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-02-26 01:26:00
4025,46,4107,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-02-26 20:40:00
4026,46,4108,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-28 00:02:00
4027,46,4109,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-02-28 22:44:00
4028,46,4111,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-03-02 23:19:00
4029,46,4112,,daily,recovery,Jadwalkan istirahat,Tingkat kelelahan lo tinggi. Ambil jeda pendek dan hindari multitasking berat.,High,2026-03-03 20:56:00
4030,46,4113,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-03-05 00:46:00
4031,46,4114,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-03-05 21:29:00
4032,46,4115,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-06 20:57:00
4033,46,4116,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-07 20:56:00
4034,46,4117,,daily,mood_regulation,Stabilkan mood,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,Medium,2026-03-08 20:44:00
4035,46,4118,,daily,sleep,Tidur lebih awal,Tidur lo kurang dari kebutuhan ideal. Coba targetkan tidur minimal 7 jam malam ini.,Medium,2026-03-10 00:39:00
4036,46,4119,,Daily,recovery,Jadwalkan istirahat,Tingkat kelelahan lo tinggi. Ambil jeda pendek dan hindari multitasking berat.,High,2026-03-10 23:21:00
4037,46,4120,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-11 19:59:00
4038,46,4121,,daily,workload,Atur prioritas tugas,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,High,2026-03-12 18:31:00
