id,user_id,stress_prediction_id,weekly_summary_id,period_type,category,title,recommendation_text,priority_level,created_at,recommendation_text_original,recommendation_template_code
3166,36,3236.0,,daily,maintenance,Pertahankan rutinitas,Aktivitas harian relatif stabil. Pola tidur dan manajemen tugas hari ini perlu tetap dipertahankan.,Low,2026-03-27 23:40:00,Aktivitas lo relatif stabil. Pertahankan pola tidur dan manajemen tugas hari ini.,RECO_MAINTENANCE_LOW_DAILY
3167,36,3237.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-03-28 23:20:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3168,36,3238.0,,daily,maintenance,Pertahankan rutinitas,Aktivitas harian relatif stabil. Pola tidur dan manajemen tugas hari ini perlu tetap dipertahankan.,Low,2026-03-29 23:37:00,Aktivitas lo relatif stabil. Pertahankan pola tidur dan manajemen tugas hari ini.,RECO_MAINTENANCE_LOW_DAILY
3169,36,3239.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-03-30 19:26:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3170,36,3240.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-03-31 20:47:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3171,37,3241.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-01-02 01:29:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3172,37,3242.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-01-02 23:44:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3173,37,3243.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-01-03 22:12:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3174,37,3244.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-01-04 19:43:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3175,37,3245.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-01-05 19:57:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3176,37,3246.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-01-06 21:40:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3177,37,3247.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-01-08 00:48:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3178,37,3248.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-01-08 18:39:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3179,37,3249.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-01-10 00:09:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3180,37,3250.0,,daily,maintenance,Pertahankan rutinitas,Aktivitas harian relatif stabil. Pola tidur dan manajemen tugas hari ini perlu tetap dipertahankan.,Low,2026-01-10 20:27:00,Aktivitas lo relatif stabil. Pertahankan pola tidur dan manajemen tugas hari ini.,RECO_MAINTENANCE_LOW_DAILY
3181,37,3251.0,,daily,mood_regulation,Stabilkan mood,Mood tercatat sedang rendah. Perlu aktivitas pemulihan ringan seperti journaling singkat atau latihan napas selama lima menit.,Medium,2026-01-11 22:41:00,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,RECO_MOOD_REGULATION_MEDIUM_DAILY
3182,37,3252.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-01-12 19:36:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3183,37,3253.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-01-13 22:02:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3184,37,3254.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-01-14 21:04:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3185,37,3255.0,,daily,maintenance,Pertahankan rutinitas,Aktivitas harian relatif stabil. Pola tidur dan manajemen tugas hari ini perlu tetap dipertahankan.,Low,2026-01-15 23:16:00,Aktivitas lo relatif stabil. Pertahankan pola tidur dan manajemen tugas hari ini.,RECO_MAINTENANCE_LOW_DAILY
3186,37,3256.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-01-16 19:38:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3187,37,3257.0,,daily,physical_activity,Aktivitas ringan,Aktivitas fisik tercatat rendah. Perlu aktivitas ringan seperti berjalan selama 10–15 menit.,Medium,2026-01-17 19:11:00,Aktivitas fisik lo rendah. Coba jalan ringan 10-15 menit.,RECO_PHYSICAL_ACTIVITY_MEDIUM_DAILY
3188,37,3258.0,,daily,maintenance,Pertahankan rutinitas,Aktivitas harian relatif stabil. Pola tidur dan manajemen tugas hari ini perlu tetap dipertahankan.,Low,2026-01-18 21:55:00,Aktivitas lo relatif stabil. Pertahankan pola tidur dan manajemen tugas hari ini.,RECO_MAINTENANCE_LOW_DAILY
3189,37,3259.0,,daily,mood_regulation,Stabilkan mood,Mood tercatat sedang rendah. Perlu aktivitas pemulihan ringan seperti journaling singkat atau latihan napas selama lima menit.,Medium,2026-01-19 19:37:00,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,RECO_MOOD_REGULATION_MEDIUM_DAILY
3190,37,3260.0,,daily,mood_regulation,Stabilkan mood,Mood tercatat sedang rendah. Perlu aktivitas pemulihan ringan seperti journaling singkat atau latihan napas selama lima menit.,Medium,2026-01-20 21:50:00,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,RECO_MOOD_REGULATION_MEDIUM_DAILY
3191,37,3261.0,,daily,financial_habit,Atur beban finansial,Kekhawatiran finansial tercatat tinggi. Perlu pencatatan pengeluaran utama dan pembatasan pengeluaran impulsif pada hari ini.,Medium,2026-01-21 22:37:00,Kekhawatiran finansial lo tinggi. Catat pengeluaran utama dan hindari pengeluaran impulsif hari ini.,RECO_FINANCIAL_HABIT_MEDIUM_DAILY
3192,37,3262.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-01-22 20:28:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3193,37,3263.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-01-23 22:15:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3194,37,3264.0,,daily,maintenance,Pertahankan rutinitas,Aktivitas harian relatif stabil. Pola tidur dan manajemen tugas hari ini perlu tetap dipertahankan.,Low,2026-01-25 00:14:00,Aktivitas lo relatif stabil. Pertahankan pola tidur dan manajemen tugas hari ini.,RECO_MAINTENANCE_LOW_DAILY
3195,37,3265.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-01-25 23:36:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3196,37,3266.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-01-26 23:32:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3197,37,3267.0,,daily,health,Prioritaskan pemulihan,Kondisi kesehatan sedang kurang baik. Perlu pengurangan aktivitas berat dan prioritas pada waktu istirahat.,High,2026-01-28 00:55:00,Kondisi kesehatan lo sedang kurang baik. Kurangi aktivitas berat dan prioritaskan istirahat.,RECO_HEALTH_HIGH_DAILY
3198,37,3268.0,,daily,maintenance,Pertahankan rutinitas,Aktivitas harian relatif stabil. Pola tidur dan manajemen tugas hari ini perlu tetap dipertahankan.,Low,2026-01-28 20:21:00,Aktivitas lo relatif stabil. Pertahankan pola tidur dan manajemen tugas hari ini.,RECO_MAINTENANCE_LOW_DAILY
3199,37,3269.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-01-29 19:49:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3200,37,3270.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-01-30 22:20:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3201,37,3271.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-01-31 23:51:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3202,37,3272.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-01 22:40:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3203,37,3273.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-02 22:19:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3204,37,3274.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-03 21:48:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3205,37,3275.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-04 21:38:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3206,37,3276.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-05 22:08:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3207,37,3277.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-06 22:00:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3208,37,3278.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-08 00:05:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3209,37,3279.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-08 22:58:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3210,37,3280.0,,daily,mood_regulation,Stabilkan mood,Mood tercatat sedang rendah. Perlu aktivitas pemulihan ringan seperti journaling singkat atau latihan napas selama lima menit.,Medium,2026-02-09 21:06:00,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,RECO_MOOD_REGULATION_MEDIUM_DAILY
3211,37,3281.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-10 20:19:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3212,37,3282.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-11 18:57:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3213,37,3283.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-12 22:28:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3214,37,3284.0,,daily,mood_regulation,Stabilkan mood,Mood tercatat sedang rendah. Perlu aktivitas pemulihan ringan seperti journaling singkat atau latihan napas selama lima menit.,Medium,2026-02-13 23:50:00,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,RECO_MOOD_REGULATION_MEDIUM_DAILY
3215,37,3285.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-14 19:35:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3216,37,3286.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-15 22:46:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3217,37,3287.0,,daily,mood_regulation,Stabilkan mood,Mood tercatat sedang rendah. Perlu aktivitas pemulihan ringan seperti journaling singkat atau latihan napas selama lima menit.,Medium,2026-02-16 18:42:00,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,RECO_MOOD_REGULATION_MEDIUM_DAILY
3218,37,3288.0,,daily,physical_activity,Aktivitas ringan,Aktivitas fisik tercatat rendah. Perlu aktivitas ringan seperti berjalan selama 10–15 menit.,Medium,2026-02-17 19:21:00,Aktivitas fisik lo rendah. Coba jalan ringan 10-15 menit.,RECO_PHYSICAL_ACTIVITY_MEDIUM_DAILY
3219,37,3289.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-18 22:02:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3220,37,3290.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-19 21:29:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3221,37,3291.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-20 18:52:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3222,37,3292.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-21 20:14:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3223,37,3293.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-23 01:00:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3224,37,3294.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-23 22:28:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3225,37,3295.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-24 19:36:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3226,37,3296.0,,daily,mood_regulation,Stabilkan mood,Mood tercatat sedang rendah. Perlu aktivitas pemulihan ringan seperti journaling singkat atau latihan napas selama lima menit.,Medium,2026-02-25 18:42:00,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,RECO_MOOD_REGULATION_MEDIUM_DAILY
3227,37,3297.0,,daily,physical_activity,Aktivitas ringan,Aktivitas fisik tercatat rendah. Perlu aktivitas ringan seperti berjalan selama 10–15 menit.,Medium,2026-02-27 00:37:00,Aktivitas fisik lo rendah. Coba jalan ringan 10-15 menit.,RECO_PHYSICAL_ACTIVITY_MEDIUM_DAILY
3228,37,3298.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-02-27 22:00:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3229,37,3299.0,,daily,maintenance,Pertahankan rutinitas,Aktivitas harian relatif stabil. Pola tidur dan manajemen tugas hari ini perlu tetap dipertahankan.,Low,2026-02-28 21:43:00,Aktivitas lo relatif stabil. Pertahankan pola tidur dan manajemen tugas hari ini.,RECO_MAINTENANCE_LOW_DAILY
3230,37,3300.0,,daily,mood_regulation,Stabilkan mood,Mood tercatat sedang rendah. Perlu aktivitas pemulihan ringan seperti journaling singkat atau latihan napas selama lima menit.,Medium,2026-03-01 20:20:00,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,RECO_MOOD_REGULATION_MEDIUM_DAILY
3231,37,3301.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-03-02 20:52:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3232,37,3302.0,,daily,mood_regulation,Stabilkan mood,Mood tercatat sedang rendah. Perlu aktivitas pemulihan ringan seperti journaling singkat atau latihan napas selama lima menit.,Medium,2026-03-03 20:30:00,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,RECO_MOOD_REGULATION_MEDIUM_DAILY
3233,37,3303.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-03-04 19:27:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3234,37,3304.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-03-05 22:40:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3235,37,3305.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-03-06 21:22:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3236,37,3306.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-03-08 00:05:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3237,37,3307.0,,daily,physical_activity,Aktivitas ringan,Aktivitas fisik tercatat rendah. Perlu aktivitas ringan seperti berjalan selama 10–15 menit.,Medium,2026-03-08 18:53:00,Aktivitas fisik lo rendah. Coba jalan ringan 10-15 menit.,RECO_PHYSICAL_ACTIVITY_MEDIUM_DAILY
3238,37,3308.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-03-09 23:58:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3240,37,3310.0,,daily,mood_regulation,Stabilkan mood,Mood tercatat sedang rendah. Perlu aktivitas pemulihan ringan seperti journaling singkat atau latihan napas selama lima menit.,Medium,2026-03-11 20:01:00,Mood lo sedang rendah. Coba journaling singkat atau latihan napas 5 menit.,RECO_MOOD_REGULATION_MEDIUM_DAILY
3241,37,3311.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-03-13 00:15:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3242,37,3312.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-03-13 22:06:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3243,37,3313.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-03-15 01:06:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3244,37,3314.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-03-16 01:16:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3245,37,3315.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-03-16 20:16:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3246,37,3316.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-03-17 20:51:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
3247,37,3317.0,,daily,workload,Atur prioritas tugas,Tekanan akademik tercatat tinggi. Perlu pembagian tugas ke dalam tiga prioritas utama dengan fokus pada deadline terdekat.,High,2026-03-18 22:15:00,Tekanan akademik lo tinggi. Pecah tugas jadi 3 prioritas dan kerjakan dari deadline terdekat.,RECO_WORKLOAD_HIGH_DAILY
